"feature","coefficient"
"DRUG_ID_X1586",1.13254714979321
"DRUG_ID_X1593",-0.397906089069492
"DRUG_ID_X1594",0.476586695397547
"DRUG_ID_X1598",0.897482963379936
"DRUG_ID_X1613",0.0478193565903336
"DRUG_ID_X1614",0.603414888530291
"DRUG_ID_X1615",1.20990165345412
"DRUG_ID_X1617",-0.215884716042267
"DRUG_ID_X1618",-0.142696458973684
"DRUG_ID_X1620",1.1591490483354
"DRUG_ID_X1621",0.81605542828399
"DRUG_ID_X1622",1.01933080956563
"DRUG_ID_X1624",0.239103748542522
"DRUG_ID_X1625",1.38459521774451
"DRUG_ID_X1626",-0.570735932247076
"DRUG_ID_X1627",-0.423846480168809
"DRUG_ID_X1629",1.12610638955122
"DRUG_ID_X1630",0.467212725610651
"DRUG_ID_X1631",-0.0226315615699739
"DRUG_ID_X1632",0.535688881570517
"DRUG_ID_X1634",0.115715057890681
"DRUG_ID_X1635",1.10165918676102
"DRUG_ID_X1706",-1.78132977489646
"DRUG_ID_X1708",-0.87687439010446
"DRUG_ID_X1709",-2.77650749023417
"DRUG_ID_X1712",-3.04780319176319
"DRUG_ID_X1713",-0.351195576993067
"DRUG_ID_X1714",0.37691057888049
"DRUG_ID_X1716",0.949881139545954
"DRUG_ID_X1718",0.549071033843176
"DRUG_ID_X1720",0.741109082818684
"DRUG_ID_X1730",-0.330661008114349
"DRUG_ID_X1732",0.329661067908446
"DRUG_ID_X1733",-0.342768746408105
"DRUG_ID_X1734",-0.360965065097126
"DRUG_ID_X1736",1.34843183276718
"DRUG_ID_X1738",-0.599713768385145
"DRUG_ID_X1739",-0.465529628473915
"DRUG_ID_X1776",0.661696731418156
"DRUG_ID_X1777",0.900288620043679
"DRUG_ID_X1778",0.479371228597815
"DRUG_ID_X1779",-1.02905465744195
"DRUG_ID_X1780",1.14155868618362
"DRUG_ID_X1782",0.829667877090508
"DRUG_ID_X1783",1.1567432414609
"DRUG_ID_X1784",1.29734493319171
"DRUG_ID_X1785",0.997503730311374
"DRUG_ID_X1786",-0.250123811374123
"DRUG_ID_X1799",0.542887219042145
"DRUG_ID_X1802",0.380061218139996
"DRUG_ID_X1803",1.92814244633282
"DRUG_ID_X1804",1.58511094861586
"DRUG_ID_X1806",1.04800590080007
"DRUG_ID_X1808",-0.855797427731618
"DRUG_ID_X1809",-2.23557343979275
"DRUG_ID_X1810",-1.12027204978634
"DRUG_ID_X1811",-2.16549523046393
"DRUG_ID_X1812",-0.239953294689356
"DRUG_ID_X1813",2.40529122877573
"DRUG_ID_X1814",3.19891391743446
"DRUG_ID_X1815",1.26489819871197
"DRUG_ID_X1816",1.10925753682892
"DRUG_ID_X1817",-4.06726390595815
"DRUG_ID_X1819",-1.36772951267459
"DRUG_ID_X1820",-0.422514000198698
"DRUG_ID_X1821",0.596824561653732
"DRUG_ID_X1824",-0.0809085275508056
"DRUG_ID_X1825",-3.35318582186715
"DRUG_ID_X1826",-0.403579824564332
"DRUG_ID_X1827",-2.17542932961759
"DRUG_ID_X1828",0.791555495294957
"DRUG_ID_X1829",-1.67988201917784
"DRUG_ID_X1830",-0.27388169415136
"DRUG_ID_X1831",0.774527793261931
"DRUG_ID_X1832",0.922343824369102
"DRUG_ID_X1833",-0.818681071678088
"DRUG_ID_X1834",-0.913360005635036
"DRUG_ID_X1835",0.588738456098147
"DRUG_ID_X1836",0.172405666336331
"DRUG_ID_X1838",0.660997261595742
"DRUG_ID_X1839",0.892361577116819
"DRUG_ID_X1840",-0.741312765332652
"DRUG_ID_X1843",-1.35379287356208
"DRUG_ID_X1844",0.817222628987275
"DRUG_ID_X1845",-1.88757138853697
"DRUG_ID_X1847",1.00733089729174
"DRUG_ID_X1849",-1.47519333123506
"DRUG_ID_X1852",0.973833742113478
"DRUG_ID_X1853",0.670601438994095
"DRUG_ID_X1854",1.33372307892496
"DRUG_ID_X1855",0.789854141581441
"DRUG_ID_X1862",-1.78262966581419
"DRUG_ID_X1866",-0.211686576155526
"DRUG_ID_X1873",-0.81477468322562
"DRUG_ID_X1908",0.116860112912599
"DRUG_ID_X1909",-0.308001862622203
"DRUG_ID_X1910",-0.407441259935421
"DRUG_ID_X1911",-4.40360849325373
"DRUG_ID_X1912",-0.385920934584519
"DRUG_ID_X1913",0.308870250927625
"DRUG_ID_X1915",-0.146920575853919
"DRUG_ID_X1916",-0.0538682415831936
"DRUG_ID_X1917",-0.994240610541267
"DRUG_ID_X1918",0.19030557978539
"DRUG_ID_X1919",-0.973584158359933
"DRUG_ID_X1922",-0.226672288966755
"DRUG_ID_X1924",0.318253271646383
"DRUG_ID_X1925",0.916982900730868
"DRUG_ID_X1926",-1.69484979487433
"DRUG_ID_X1927",0.980681947027888
"DRUG_ID_X1928",0.635981827525799
"DRUG_ID_X1930",-1.21983552321677
"DRUG_ID_X1931",0.977800036355146
"DRUG_ID_X1932",-0.253670141924223
"DRUG_ID_X1933",1.06592280155276
"DRUG_ID_X1936",-0.00117185067586047
"DRUG_ID_X1939",-0.168012404259844
"DRUG_ID_X1940",0.395728729347695
"DRUG_ID_X1941",-3.43193813823738
"DRUG_ID_X1996",0.829245723757976
"DRUG_ID_X1997",0.532752950301364
"DRUG_ID_X1998",1.33775249687548
"DRUG_ID_X1999",0.281202508336809
"DRUG_ID_X2000",2.10125073435542
"DRUG_ID_X2002",2.1473918030067
"DRUG_ID_X2003",2.29713374443856
"DRUG_ID_X2010",0.712698321102245
"DRUG_ID_X2011",0.592744916001404
"DRUG_ID_X2037",1.03317365095117
"DRUG_ID_X2038",0.474211171694748
"DRUG_ID_X2039",0.0113079099740927
"DRUG_ID_X2040",-0.920585087046478
"DRUG_ID_X2043",0.942265063826018
"DRUG_ID_X2044",0.471237095968835
"DRUG_ID_X2045",1.74701005478996
"DRUG_ID_X2046",0.27931186503589
"DRUG_ID_X2047",-0.511037334263916
"DRUG_ID_X2048",-2.20199055395076
"DRUG_ID_X2055",-1.16636238915919
"DRUG_ID_X2057",1.81020968378614
"DRUG_ID_X2096",-0.0804266872181887
"DRUG_ID_X2106",-0.0206035719878935
"DRUG_ID_X2107",1.12890285873849
"DRUG_ID_X2109",-0.648565793294787
"DRUG_ID_X2110",0.648607885478788
"DRUG_ID_X2111",0.82217829057423
"DRUG_ID_X2112",-0.572843654401129
"DRUG_ID_X2113",-0.0970602525251496
"DRUG_ID_X2145",-2.98666310492488
"DRUG_ID_X2148",-1.60667577328787
"DRUG_ID_X2149",-0.845520809944798
"DRUG_ID_X2154",-0.251480576242116
"DRUG_ID_X2156",-0.0508224640349249
"DRUG_ID_X2157",0.875761093167034
"DRUG_ID_X2158",0.500399213412104
"DRUG_ID_X2159",0.186447291511729
"DRUG_ID_X2169",0.352123065143814
"DRUG_ID_X2170",0.394333160345918
"DRUG_ID_X2171",-0.663490572925335
"DRUG_ID_X2172",-0.544934369969022
"DRUG_ID_X2173",0.684550538388724
"DRUG_ID_X2174",-0.287072526974182
"DRUG_ID_X2175",0.82684785804262
"DRUG_ID_X2177",-1.5347902081543
"DRUG_ID_X2359",1.17122963983757
"DRUG_ID_X2360",1.30633430041381
"DRUG_ID_X2361",1.16943091534311
"DRUG_ID_X2362",0.649087017954118
"DRUG_ID_X2438",3.85134596586232
"DRUG_ID_X2439",2.75095460746904
"DRUG_ID_X2498",-1.93091837628029
"TARGET_X.",0.329089783285048
"TARGET_ABL",0.067855391481377
"TARGET_ABL..SRC..Ephrins..PDGFR..KIT",-0.841306374876451
"TARGET_ADRA1A..ADRB1",1.07538852483251
"TARGET_AKT1",0.382544164036399
"TARGET_AKT1..AKT..AKT3",0.310400348471303
"TARGET_AKT1..AKT2",-0.00535124149457224
"TARGET_AKT1..AKT2..AKT3",0.0318574047367918
"TARGET_AKT1..AKT2..AKT3..ROCK2",-0.0814585386538384
"TARGET_Alkylating.agent",1.29923117488626
"TARGET_Amyloid.beta20..Amyloid.beta40",0.787763547480791
"TARGET_Anthracycline",-1.68002362006274
"TARGET_anti.oxidant.proteins",3.15652053074991
"TARGET_Antimetabolite",-0.343323767220331
"TARGET_Antimetabolite..DNA...RNA.",0.595015967689936
"TARGET_AR",0.710749542550807
"TARGET_ATM",0.896179051670713
"TARGET_ATR",-0.0814777337874134
"TARGET_AURKA",0.169219076372636
"TARGET_AURKA..AURKB",0.655063655335249
"TARGET_AURKA..AURKB..AURKC..others",0.318833900441374
"TARGET_BAZ2A..BAZ2B",0.488737024319109
"TARGET_BCL.XL",0.556396727120963
"TARGET_BCL2",-0.250903566555061
"TARGET_BCL2...BCL.XL...BFL1..MCL1",-1.3730961357972
"TARGET_BCL2..BCL.XL...BCL.W..BCL.B..BFL1",-0.347968038505861
"TARGET_BCL2..BCL.XL..BCL.W",-0.383080265730336
"TARGET_BCL2..BCL.XL..BCL.W..MCL1",-0.964012404883144
"TARGET_BCL2..BCL.XL..MCL1",-0.6145706411469
"TARGET_BIRC5",-3.25888003438152
"TARGET_BRAF",0.671730269204143
"TARGET_BRD2..BRD3..BRD4",-0.183627611407239
"TARGET_BRD2..BRD3..BRD4..BRDT",-0.562617123012328
"TARGET_BRD4",0.207934360097083
"TARGET_BRD9",0.574644237477744
"TARGET_Broad.spectrum.kinase.inhibitor",-2.67886084190313
"TARGET_BRPF1..BRPF2..BRPF3",0.36306989655621
"TARGET_BRPF1B..BRPF2",0.652569399618221
"TARGET_BTK",0.496030296999608
"TARGET_CDK1",0.57426921122774
"TARGET_CDK1..CDK2..CDK5..CDK9",-2.41436635289238
"TARGET_CDK2",0.00689341377683517
"TARGET_CDK4..CDK6",0.55698229482829
"TARGET_CDK9",-1.69177429608386
"TARGET_CECR2..BRD2..BRD4..BRD9",-0.391474934165882
"TARGET_CHEK1..CHEK2",-1.06378668386954
"TARGET_CHEK1..CHEK2..CDK2",0.319503236177623
"TARGET_CP11A",1.17327322793964
"TARGET_CRBN",1.51008275533876
"TARGET_DNA.alkylating.agent",1.15759118521445
"TARGET_DNA.crosslinker",0.287516258809645
"TARGET_DNA.methyltransferases",-0.0935090817559364
"TARGET_DNAPK",-0.0219617043613543
"TARGET_DOT1L",0.526773304407605
"TARGET_dsDNA.break.induction",0.199361180658971
"TARGET_DYRK1A",-1.01654599481711
"TARGET_EGFR",-0.132536490149582
"TARGET_EGFR..ERBB2",-0.193977432151687
"TARGET_EGFR..ERBB2..ERBB3",0.462366382419076
"TARGET_EGLN1",-0.320119034310825
"TARGET_EHMT1..EHMT2",0.792159319820853
"TARGET_EP300",0.431797850908419
"TARGET_EP300..CBP",0.678076551032744
"TARGET_ERK1..ERK2",-0.199100110280055
"TARGET_ERK1.ERK2",0.00848456143026103
"TARGET_ERK2",-0.0891986393903275
"TARGET_ESR",0.172210150719031
"TARGET_ESR1",0.281060013600709
"TARGET_ESR1..ESR2",0.814901863333235
"TARGET_EZH2",0.19182950681244
"TARGET_FAK1",0.621392000893484
"TARGET_FGFR1..FGFR2..FGFR3",0.256433746199345
"TARGET_FLT3..JAK2..NTRK1..NTRK2..NTRK3",-1.48691168591027
"TARGET_G.quadruplex.stabiliser",0.478828128666557
"TARGET_G9A..GLP",0.408987940867791
"TARGET_GADD34",1.22849691796004
"TARGET_GSK3A..GSK3B",1.09621564077582
"TARGET_HDAC.inhibitor.Class.I..IIa..IIb..IV",-0.620713618142812
"TARGET_HDAC1..HDAC2..HDAC3..HDAC8",-3.89871308793578
"TARGET_HDAC1..HDAC3",-0.369074883208977
"TARGET_HDAC8..HDAC6..HDAC1",0.797658574827753
"TARGET_HSP90",-1.36956272846342
"TARGET_IAP",0.839368008758167
"TARGET_IDH1..R132H.",0.228022481700929
"TARGET_IDH2.R140Q.mutant",0.0487319668411204
"TARGET_IGF1R",0.258430903616619
"TARGET_IGF1R..IR",0.000719980633718025
"TARGET_IGFR1",-0.584817708396359
"TARGET_IKK.1..IKK.2",0.077451218860432
"TARGET_Induces.reactive.oxygen.species",-0.37990917034966
"TARGET_Inflammatory.related",1.02330540002546
"TARGET_IRAK4",0.887562698422427
"TARGET_JAK1",0.502716237331146
"TARGET_JAK1..JAK2",0.469737654930008
"TARGET_JAK1..JAK2..JAK3",0.840755450604415
"TARGET_JAK2..JAK3",-0.538157060231811
"TARGET_JNK",0.697458132198006
"TARGET_KDM1",-0.279297318706361
"TARGET_KDM4A..KDM4C..KDM4E..KDM3A..KDM6B",-0.857930638737926
"TARGET_KRAS..G12C.",0.754099705509806
"TARGET_KSP11",-2.96355903538315
"TARGET_LRRK2",0.914063810883142
"TARGET_LSD1",-0.287434183197514
"TARGET_MCL1",0.494968060579369
"TARGET_MDM2",0.308067811594651
"TARGET_MEK1..MEK2",-0.373780295674958
"TARGET_MET",0.00878189921535574
"TARGET_MET..ALK..ROS1",-0.0854815885285741
"TARGET_MET..KDR..TIE2..VEGFR3.FLT4..RON..PDGFR..FGFR1..EGFR",-0.87710259733811
"TARGET_Metabolism",5.44059316873499
"TARGET_Microtubule.destabiliser",-2.14817011022197
"TARGET_Microtubule.stabiliser",-2.21238484253269
"TARGET_MRCKB_HUMAN",-0.229779878679435
"TARGET_MRE11",0.776232272011093
"TARGET_MTOR",-0.818645193874493
"TARGET_MTORC1",-2.35006308601827
"TARGET_mTORC1..mTORC2",-0.293084237676553
"TARGET_MTORC1..MTORC2",-0.651783128096384
"TARGET_Mutant.RAS",1.00161203183358
"TARGET_NAE",-1.12854426711863
"TARGET_NAMPT",-3.76553365020127
"TARGET_NIK",1.06091284340314
"TARGET_NTRK1",0.332568219990065
"TARGET_NTRK1..NTRK2..NTRK3",0.497741688377507
"TARGET_NUAK1..NUAK2",0.54594329259126
"TARGET_p38..JNK2",0.61592905840903
"TARGET_PAK1..PAK2",-0.341396936823114
"TARGET_PARP1..PARP2",0.428926791823095
"TARGET_PDGFR..KIT..VEGFR",0.081047160641898
"TARGET_PDGFR..KIT..VEGFR..RAF",-0.234665311521305
"TARGET_PERK",-0.204408411618109
"TARGET_PI3K..beta.sparing.",0.248079275992033
"TARGET_PI3K..class.1.",-0.740765641095527
"TARGET_PI3K..class.1...MTORC1..MTORC2",-2.04738927546406
"TARGET_PI3Kalpha",-0.334002635566977
"TARGET_PI3Kalpha..PI3Kbeta",0.178372098071608
"TARGET_PI3Kalpha..PI3Kdelta..PI3Kbeta..PI3Kgamma",-0.786372989895996
"TARGET_PI3Kbeta",0.332849437803818
"TARGET_PI3Kgamma",1.16424828711951
"TARGET_PIM1..PIM2..PIM3",1.05978245424165
"TARGET_PLK1..PLK2..PLK3",-1.69045853471556
"TARGET_PMRT5",0.5676281630163
"TARGET_Polybromo.1..SMARCA4..SMARCA2",1.07480492009365
"TARGET_PORCN",0.459664589010696
"TARGET_PPM1D",1.19829469287962
"TARGET_PPP1R15B",0.917199623016063
"TARGET_Proteasome",-3.31115821800804
"TARGET_Proteasome..CAPN1",-1.63758233135348
"TARGET_Pyrimidine.antimetabolite",-1.64500244872147
"TARGET_Pyrimidine.synthesis.inhibitor",1.1900798166265
"TARGET_RAC1..RAC2..RAC3",0.340273065155058
"TARGET_Retinoic.acid",0.852537581734562
"TARGET_RNA.helicase.A",-0.433513195439619
"TARGET_RNA.polymerase",-3.35601030295301
"TARGET_ROCK1..ROCK2",-0.210758304601968
"TARGET_RSK..AURKB..PIM1..PIM3",0.90516999655255
"TARGET_RSK2..RSK1..RSK3",1.07574909738821
"TARGET_S6K1",0.449458495748042
"TARGET_SETD8",0.119840850551227
"TARGET_SIR2",0.516404780891926
"TARGET_SMO",0.874683694349862
"TARGET_SRC..ABL..TEC",-0.213786169790551
"TARGET_SYK",0.183046948239247
"TARGET_TAF1",0.27112016928024
"TARGET_TBK1..PDK1..PDPK1...IKK..AURKB..AURKC",-0.0979977196014068
"TARGET_Telomerase",-1.22813898857019
"TARGET_TERT",0.849004617367144
"TARGET_TGFB1",0.887704184876348
"TARGET_TGFBR1..ACVR1B..ACVR1C",0.533679431393395
"TARGET_TNKS1..TNKS2",0.461084633082234
"TARGET_TOP1",-1.62839933912367
"TARGET_TOP2",-1.05935516432962
"TARGET_TP53",0.842257870178755
"TARGET_TP53.activation",0.454043615624614
"TARGET_ULK1",-0.366677278448564
"TARGET_Unknown",0.0803000293460508
"TARGET_USP1..UAF1",1.16349044868891
"TARGET_USP7..USP47",1.10030699910465
"TARGET_VEGFR..FLT1..FLT2..FLT3..FLT4..KIT..PDGFRB",-0.217311765250466
"TARGET_VEGFR..RET..KIT..PDGFR",1.32779851351537
"TARGET_VSP34",-0.389415208352028
"TARGET_WEE1..CHEK1",-0.169424145675691
"TARGET_WEE1..PLK1",-0.830888716681499
"TARGET_WIP1",1.07697748124097
"TARGET_XIAP..cIAP",-0.168253200346874
